ocupado,hora,dia,objid
True,17:30,4,6825243ee5ffda0506496d98
False,7:30,2,6825243ee5ffda0506496d94
False,20:30,1,6825243ee5ffda0506496d90
True,10:30,3,6825243ee5ffda0506496d8c
False,18:30,4,6825243ee5ffda0506496d92
False,9:00,1,6825243ee5ffda0506496d92
True,17:30,2,6825243ee5ffda0506496d8d
False,19:30,3,6825243ee5ffda0506496d94
False,11:00,3,6825243ee5ffda0506496d97
False,10:30,3,6825243ee5ffda0506496d8b
False,9:00,3,6825243ee5ffda0506496d91
False,18:30,0,6825243ee5ffda0506496d97
False,8:00,2,6825243ee5ffda0506496d8e
False,7:30,3,6825243ee5ffda0506496d92
True,13:00,1,6825243ee5ffda0506496d95
True,20:00,3,6825243ee5ffda0506496d92
True,11:30,4,6825243ee5ffda0506496d91
False,16:30,0,6825243ee5ffda0506496d8e
False,7:00,4,6825243ee5ffda0506496d89
True,19:00,1,6825243ee5ffda0506496d92
True,20:00,2,6825243ee5ffda0506496d90
True,21:30,3,6825243ee5ffda0506496d98
True,21:00,3,6825243ee5ffda0506496d97
True,13:00,3,6825243ee5ffda0506496d8a
True,9:30,0,6825243ee5ffda0506496d8f
True,15:30,2,6825243ee5ffda0506496d8e
True,8:30,4,6825243ee5ffda0506496d89
False,12:00,4,6825243ee5ffda0506496d8f
True,18:30,2,6825243ee5ffda0506496d90
False,10:30,5,6825243ee5ffda0506496d93
False,8:00,4,6825243ee5ffda0506496d90
False,12:30,5,6825243ee5ffda0506496d99
False,18:30,3,6825243ee5ffda0506496d89
True,12:30,3,6825243ee5ffda0506496d92
False,20:30,2,6825243ee5ffda0506496d8d
False,8:00,3,6825243ee5ffda0506496d89
True,11:00,4,6825243ee5ffda0506496d98
True,18:00,0,6825243ee5ffda0506496d8b
False,15:30,0,6825243ee5ffda0506496d89
False,15:00,2,6825243ee5ffda0506496d97
True,12:30,1,6825243ee5ffda0506496d99
True,12:30,0,6825243ee5ffda0506496d90
False,17:30,3,6825243ee5ffda0506496d97
False,15:00,0,6825243ee5ffda0506496d96
True,7:00,3,6825243ee5ffda0506496d8c
True,20:30,0,6825243ee5ffda0506496d95
True,16:30,4,6825243ee5ffda0506496d89
False,11:30,3,6825243ee5ffda0506496d8a
True,9:00,1,6825243ee5ffda0506496d8f
False,17:30,1,6825243ee5ffda0506496d93
False,12:00,1,6825243ee5ffda0506496d92
False,12:30,1,6825243ee5ffda0506496d8f
True,16:00,2,6825243ee5ffda0506496d89
True,13:00,5,6825243ee5ffda0506496d8c
False,7:30,3,6825243ee5ffda0506496d8e
False,7:00,1,6825243ee5ffda0506496d95
False,11:00,1,6825243ee5ffda0506496d95
True,15:00,3,6825243ee5ffda0506496d91
True,13:00,2,6825243ee5ffda0506496d96
True,19:30,4,6825243ee5ffda0506496d93
True,8:30,3,6825243ee5ffda0506496d95
True,18:30,0,6825243ee5ffda0506496d91
True,14:30,1,6825243ee5ffda0506496d92
True,7:00,0,6825243ee5ffda0506496d8a
True,18:00,2,6825243ee5ffda0506496d97
True,18:00,4,6825243ee5ffda0506496d95
False,11:30,5,6825243ee5ffda0506496d92
True,14:30,4,6825243ee5ffda0506496d8e
True,14:30,4,6825243ee5ffda0506496d97
True,14:30,1,6825243ee5ffda0506496d93
True,18:30,4,6825243ee5ffda0506496d8c
False,11:00,5,6825243ee5ffda0506496d91
True,10:30,4,6825243ee5ffda0506496d89
False,19:00,3,6825243ee5ffda0506496d91
False,17:30,0,6825243ee5ffda0506496d8c
True,20:00,1,6825243ee5ffda0506496d92
False,19:30,1,6825243ee5ffda0506496d8d
True,18:00,2,6825243ee5ffda0506496d8a
True,7:30,4,6825243ee5ffda0506496d8d
False,21:00,3,6825243ee5ffda0506496d8d
True,19:30,1,6825243ee5ffda0506496d8c
True,21:00,4,6825243ee5ffda0506496d8b
True,21:00,0,6825243ee5ffda0506496d8f
False,10:30,1,6825243ee5ffda0506496d92
False,7:00,1,6825243ee5ffda0506496d8b
False,8:30,5,6825243ee5ffda0506496d91
False,9:30,1,6825243ee5ffda0506496d99
False,14:00,0,6825243ee5ffda0506496d95
False,7:30,0,6825243ee5ffda0506496d8f
True,21:30,3,6825243ee5ffda0506496d8a
True,17:30,1,6825243ee5ffda0506496d99
True,10:00,3,6825243ee5ffda0506496d89
False,15:00,1,6825243ee5ffda0506496d94
False,21:00,2,6825243ee5ffda0506496d8a
False,14:30,3,6825243ee5ffda0506496d8d
True,15:00,3,6825243ee5ffda0506496d98
False,21:00,5,6825243ee5ffda0506496d8a
False,18:30,0,6825243ee5ffda0506496d8e
True,16:00,1,6825243ee5ffda0506496d97
True,16:00,1,6825243ee5ffda0506496d98
True,19:30,4,6825243ee5ffda0506496d8b
False,7:30,4,6825243ee5ffda0506496d99
False,13:30,3,6825243ee5ffda0506496d96
True,21:00,2,6825243ee5ffda0506496d95
True,10:00,0,6825243ee5ffda0506496d96
True,13:30,3,6825243ee5ffda0506496d89
True,20:30,5,6825243ee5ffda0506496d98
False,21:30,3,6825243ee5ffda0506496d89
True,10:30,1,6825243ee5ffda0506496d8c
True,8:30,1,6825243ee5ffda0506496d97
True,12:30,4,6825243ee5ffda0506496d8b
False,15:00,0,6825243ee5ffda0506496d8d
True,14:30,2,6825243ee5ffda0506496d89
False,7:30,4,6825243ee5ffda0506496d8a
True,11:00,1,6825243ee5ffda0506496d90
False,11:00,1,6825243ee5ffda0506496d89
False,9:30,2,6825243ee5ffda0506496d99
False,8:30,1,6825243ee5ffda0506496d94
True,16:00,1,6825243ee5ffda0506496d8b
False,17:00,2,6825243ee5ffda0506496d89
True,7:00,4,6825243ee5ffda0506496d8d
True,21:00,3,6825243ee5ffda0506496d99
False,9:30,2,6825243ee5ffda0506496d8d
False,9:00,2,6825243ee5ffda0506496d95
False,17:30,0,6825243ee5ffda0506496d92
False,9:00,2,6825243ee5ffda0506496d91
False,12:30,4,6825243ee5ffda0506496d8d
True,19:00,1,6825243ee5ffda0506496d94
True,21:00,2,6825243ee5ffda0506496d90
True,15:30,5,6825243ee5ffda0506496d93
True,13:00,1,6825243ee5ffda0506496d89
False,17:30,4,6825243ee5ffda0506496d92
False,7:00,5,6825243ee5ffda0506496d8d
False,17:30,0,6825243ee5ffda0506496d96
True,19:00,2,6825243ee5ffda0506496d91
True,18:30,5,6825243ee5ffda0506496d98
False,15:30,2,6825243ee5ffda0506496d92
False,9:30,4,6825243ee5ffda0506496d90
False,21:30,0,6825243ee5ffda0506496d99
False,18:00,2,6825243ee5ffda0506496d91
True,7:30,2,6825243ee5ffda0506496d98
True,11:00,3,6825243ee5ffda0506496d99
False,16:30,1,6825243ee5ffda0506496d90
True,19:00,2,6825243ee5ffda0506496d97
False,11:00,2,6825243ee5ffda0506496d94
True,11:00,5,6825243ee5ffda0506496d94
False,9:30,3,6825243ee5ffda0506496d8c
False,7:30,0,6825243ee5ffda0506496d93
False,11:00,2,6825243ee5ffda0506496d8d
True,21:30,3,6825243ee5ffda0506496d98
False,17:30,4,6825243ee5ffda0506496d91
True,11:30,4,6825243ee5ffda0506496d96
False,16:00,2,6825243ee5ffda0506496d95
False,8:30,1,6825243ee5ffda0506496d8d
False,18:00,5,6825243ee5ffda0506496d8e
False,12:00,5,6825243ee5ffda0506496d97
True,11:30,5,6825243ee5ffda0506496d8e
True,12:30,0,6825243ee5ffda0506496d89
False,9:00,1,6825243ee5ffda0506496d93
False,15:00,4,6825243ee5ffda0506496d99
True,9:00,0,6825243ee5ffda0506496d94
False,13:30,2,6825243ee5ffda0506496d89
True,7:30,2,6825243ee5ffda0506496d91
True,15:00,5,6825243ee5ffda0506496d94
True,21:00,2,6825243ee5ffda0506496d91
False,20:00,3,6825243ee5ffda0506496d8b
False,12:00,2,6825243ee5ffda0506496d8c
False,14:30,1,6825243ee5ffda0506496d8e
True,13:30,5,6825243ee5ffda0506496d95
True,11:00,3,6825243ee5ffda0506496d92
True,15:30,3,6825243ee5ffda0506496d95
True,7:00,4,6825243ee5ffda0506496d98
False,8:00,1,6825243ee5ffda0506496d8a
True,12:30,0,6825243ee5ffda0506496d8c
True,19:00,0,6825243ee5ffda0506496d8a
True,11:30,5,6825243ee5ffda0506496d94
False,18:00,3,6825243ee5ffda0506496d96
True,11:30,0,6825243ee5ffda0506496d8f
True,7:30,4,6825243ee5ffda0506496d99
True,12:30,0,6825243ee5ffda0506496d8e
False,18:30,1,6825243ee5ffda0506496d93
True,9:00,1,6825243ee5ffda0506496d93
False,10:30,1,6825243ee5ffda0506496d8c
